4059.19, 122392.00
4069.19, 122492.00
4049.03, 122592.00
4039.35, 122692.00
4049.35, 122792.00
4059.35, 122892.00
4079.18, 122992.00
4069.02, 123092.00
4079.18, 123192.00
4069.19, 123292.00
4069.35, 123392.00
4049.35, 123492.00
4059.35, 123592.00
4069.19, 123792.00
4069.35, 123892.00
4069.19, 123992.00
4069.02, 124092.00
4069.19, 124192.00
4059.03, 124292.00
4059.03, 124392.00
4069.19, 124492.00
4078.86, 124592.00
4119.34, 124692.00
4139.17, 124792.00
4139.34, 124892.00
4129.34, 124992.00
4109.18, 125092.00
4099.02, 125192.00
4099.02, 125292.00
4109.01, 125392.00
4118.85, 125492.00
4109.34, 125692.00
4109.01, 125792.00
4109.34, 125892.00
4109.18, 125992.00
4089.35, 126092.00
4079.02, 126192.00
4069.19, 126292.00
4049.03, 126392.00
4049.35, 126492.00
4039.03, 126592.00
4039.35, 126692.00
4029.36, 126792.00
3999.36, 126892.00
3989.20, 126992.00
3989.20, 127092.00
3959.37, 127192.00
3939.37, 127292.00
3929.37, 127492.00
3929.06, 127592.00
3949.37, 127692.00
3939.05, 127792.00
3959.37, 127892.00
3968.89, 127992.00
3979.36, 128092.00
3999.04, 128192.00
3999.36, 128292.00
3999.36, 128392.00
3999.20, 128492.00
3969.36, 128592.00
3978.89, 128692.00
4009.20, 128792.00
4009.36, 128892.00
3999.04, 128992.00
3999.04, 129092.00
3999.20, 129192.00
4009.20, 129392.00
4019.20, 129492.00
4049.35, 129592.00
4058.86, 129692.00
4089.02, 129792.00
4259.15, 129892.00
5228.95, 129992.00
11567.69, 130092.00
11955.70, 130192.00
3689.41, 130292.00
3499.30, 130392.00
3719.26, 130492.00
9877.23, 130592.00
17036.59, 130692.00
4859.22, 130792.00
3839.23, 130892.00
3849.23, 130992.00
3979.04, 131092.00
9868.03, 131292.00
9927.62, 131392.00
3469.44, 131492.00
3439.17, 131592.00
3469.31, 131692.00
3579.00, 131792.00
5838.60, 131892.00
16826.64, 131992.00
5439.13, 132092.00
3279.34, 132192.00
3229.35, 132292.00
3259.35, 132392.00
3379.32, 132492.00
5938.81, 132592.00
15156.36, 132692.00
4459.11, 132792.00
3169.24, 132892.00
3169.37, 133092.00
3209.10, 133192.00
3379.32, 133292.00
5718.86, 133392.00
12347.04, 133492.00
3989.36, 133592.00
